Date,Station,Stations Group,Vol,Taxa,Genus,Species,Tax auth,Area,Notes,depth (fathoms)
2/10/1875,279-279c,"279,279A,279B,279C",summary,Fishes,Anguilla,aneitensis,Gunther,Tahiti,,Shore and shallow water
2/10/1875,279-279c,"279,279A,279B,279C",summary,Fishes,Anguilla,mauritiana,Benn,Tahiti,,Shore and shallow water
2/10/1875,279-279c,"279,279A,279B,279C",summary,Fishes,Muraena,nebulosa,Ahl. ,Tahiti,,Shore and shallow water
2/10/1875,279-279c,"279,279A,279B,279C",summary,Fishes,Muraena,richardsoni,Bleeker,Tahiti,,Shore and shallow water
2/10/1875,279-279c,"279,279A,279B,279C",summary,Fishes,Diodon,hystrix,Linne,Tahiti,,Shore and shallow water
,,,summary,Tunicata,Appendicularia,sp. ,,Tahiti,Page 1077,Surface
4/10/1875,280,280,summary,Polyzoa,Catenaria,bicornis,,,,
6/10/1875,281,281,summary,Pelagic fishes,Bathysaurus,mollis,,,,
14/10/1875,285,285,summary,Corals,Deltocyanthus,italicus,M. Edwards and Haime,,,
14/10/1875,285,285,summary,Anomura,Tylaspis,anomala,,,,
16/10/1875,286,286,summary,Actiniaria,Phellia,sp. ,,,,
16/10/1875,286,286,summary,Asteroidea,Porcellanaster,crassus,,,,
16/10/1875,286,286,summary,Asteroidea,Marsipaster,spinosissimus,,,,
16/10/1875,286,286,summary,Asteroidea,Hymenaster,echinulatus,,,,
16/10/1875,286,286,summary,Asteroidea,Hymenaster,geometricus,,,,
16/10/1875,286,286,summary,Pelagic fishes,Gonostoma,microdon,,,,
19/10/1875,287,287,summary,Amphipoda,Primno,macropa,Guerin,,,Surface
19/10/1875,287,287,summary,Amphipoda,Leptocotis,ambobus,,,,Surface
19/10/1875,287,287,summary,Tunicata,Doliolum,affine,,,,Surface
19/10/1875,287,287,summary,Fishes,Scopelus,coccoi,Cocco,,,Surface
21/10/1875,288,288,summary,Amphipoda,Phorcorrhaphis,zamboangae,,,,Surface
21/10/1875,288,288,summary,Amphipoda,Eupronoe,minuta,Claus,,,Surface
21/10/1875,288,288,summary,Tunicata,Salpa,echinata,,,,Surface
23/10/1875,289,289,summary,Asteroidea,Freyella,benthophila,,,,
23/10/1875,289,289,summary,Pelagic fishes,Bathypterois,longicauda,,,,
29/10/1875,292,292,summary,Amphipoda,Pronoe,capito,Guerin,,,Surface
29/10/1875,292,292,summary,Amphipoda,Parapronoe,clausi,,,,Surface
29/10/1875,292,292,summary,Amphipoda,Brachyscelus,latipes,,,,Surface
29/10/1875,292,292,summary,Amphipoda,Brachyscelus,bovallii,,,,Surface
1/11/1875,293,293,summary,Actiniaria,Corallimorphus,profundus,Moseley,,,
1/11/1875,293,293,summary,Amphipoda,Synopioides,macronyx,,,,Surface
3/11/1875,294,294,summary,Deep-sea keratosa,Holopsamma,argillaceum,,,,
5/11/1875,295,295,summary,Pelagic fishes,Cyema,atrum,,,,
5/11/1875,295,295,summary,Asteroidea,Hymenaster,carnosus,,,,
5/11/1875,295,295,summary,Amphipoda,Cyphocaris,micronyx,,,,Surface
5/11/1875,295,295,summary,Amphipoda,Synopioides,macronyx,,,,Surface
5/11/1875,295,295,summary,Tunicata,Salpa,echinata,,,,Surface
5/11/1875,295,295,summary,Tunicata,Salpa,mollis,,,,Surface
5/11/1875,295,295,summary,Tunicata,Salpa,cylindrica,Cuvier,,,Surface
5/11/1875,295,295,summary,Tunicata,Salpa,runcinata-fusiformis,Chamisso - Cuvier,,,Surface
5/11/1875,295,295,summary,Tunicata,Salpa,democratica - mucronata,Forskal,,,Surface
5/11/1875,295,295,summary,Tunicata,Salpa,scutigera,,,,Surface
5/11/1875,295,295,summary,Fishes,Scopelus,coccoi,Cocco,,,Surface
9/11/1875,296,296,summary,Actiniaria,Polystomidium,patens,,,,
9/11/1875,296,296,summary,Amphipoda,Hyperia,luzoni,,,,Surface
11/11/1875,297,297,summary,Tetractinellida,Thenea,sp. ,,,Poss. Thenea wrightii,
11/11/1875,297,297,summary,Amphipoda,Pardaliscoides,tenellus,,,,
11/11/1875,297,297,summary,Amphipoda,Cleonardo,longipes,,,,
11/11/1875,297,297,summary,Amphipoda,Lanceola,sp. ,,,,
13-15/11/1875,,,summary,Amphipoda,Orchestia,selkirki,,Juan Fernandez,,Shore
13-15/11/1875,,,summary,Fishes,Acanthias,blainvilli,Risso,Juan Fernandez,,
13-15/11/1875,,,summary,Fishes,Polyprion,kneri,Steindachner,Juan Fernandez,,
13-15/11/1875,,,summary,Fishes,Scorpaena,thomsoni,,Juan Fernandez,,
13-15/11/1875,,,summary,Fishes,Chilodactyla,monodactylus,Carmichael,Juan Fernandez,,
13-15/11/1875,,,summary,Fishes,Caranx,georgianus,C.V. ,Juan Fernandez,,
13-15/11/1875,,,summary,Fishes,Trigla,picta,,Juan Fernandez,,
13-15/11/1875,,,summary,Fishes,Umbrina,reedi,,Juan Fernandez,,
13-15/11/1875,,,summary,Fishes,Muraena,porphyrea,Guichen,Juan Fernandez,,
17/11/1875,298,298,summary,Asteroidea,Porcellanaster,gracilis,,,,
17/11/1875,298,298,summary,Asteroidea,Hymenaster,carnosus,,,,
17/11/1875,298,298,summary,Tunicata,Salpa,democratica - mucronata,Forskal,,,Surface
19/11/1875-11/12/1875,,,summary,Asteroidea,Stichaster,aurantiacus,Meyen. Verrill,Valparaiso,,Shore
19/11/1875-11/12/1875,,,summary,Asteroidea,Heliaster,helianthus,"Lamarck, Dujardin and Hupe",Valparaiso,,Shallow Water
19/11/1875-11/12/1875,,,summary,Anomura,Petrolisthes,violaceus,Guerin,Valparaiso,,Beach
19/11/1875-11/12/1875,,,summary,Anomura,Petrolisthes,validus,Dana,Valparaiso,,Beach
19/11/1875-11/12/1875,,,summary,Fishes,Haplodactylus,punctatus,C.V. ,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Thyristes,atun,Euphrasen,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Trachurus,trachurus,Linne,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Latilus,jugularis,C.V. ,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Porichthys,porosus,C.V. ,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Clinus,microcirrhis,C.V. ,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Atherinichthys,brevianalis,,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Genypterus,chilensis,Guich,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Merluccius,gayi,Guich,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Clupea,sagax,Jen,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Ophichthys,dicellurus,Rich,Valparaiso,,
19/11/1875-11/12/1875,,,summary,Fishes,Bdellostoma,polytrema,Girard,Valparaiso,,
14/12/1875,299,299,summary,Actiniaria,Corallimorphus,rigidus,Moseley,,,
14/12/1875,299,299,summary,Actiniaria,Ophiodiscus,annulatus,,,,
14/12/1875,299,299,summary,Actiniaria,Polyopis,striata,,,,
14/12/1875,299,299,summary,Actiniaria,Aulorchis,paradoxa,,,,
14/12/1875,299,299,summary,Actiniaria,Epizoanthus,thalamophilus,,,,
14/12/1875,299,299,summary,Actiniaria,Palythoa,sp. ,,,,
14/12/1875,299,299,summary,Corals,Bathyactis,symmetrica,Pourtales,,,
14/12/1875,299,299,summary,Corals,Leptopenus,hypocaelus,,,,
14/12/1875,299,299,summary,Asteroidea,Hyphalaster,diadematus,,,,
14/12/1875,299,299,summary,Asteroidea,Marsipaster,hirsutus,,,,
14/12/1875,299,299,summary,Polyzoa,Menipea,pateriformis,,,,
14/12/1875,299,299,summary,Polyzoa,Bugula,reticulata,,,,
14/12/1875,299,299,summary,Polyzoa,Kinetoskias,pocillum,,,,
14/12/1875,299,299,summary,Polyzoa,Flustra,biseriata,,,,
14/12/1875,299,299,summary,Tunicata,Corynascidia,suhmi,,,,
14/12/1875,299,299,summary,Tunicata,Octacnemus,bythius,Moseley,,,
14/12/1875,299,299,summary,Pelagic fishes,Macrurus,filicauda,,,,
14/12/1875,299,299,summary,Tunicata,Doliolum,krohni,,,,
14/12/1875,299,299,summary,Tunicata,Salpa,democratica - mucronata,Forskal,,,
17/12/1875,300,300,summary,Actiniaria,Corallimorphus,profundus,Moseley,,,
17/12/1875,300,300,summary,Actiniaria,Paractis,excavata,,,,
17/12/1875,300,300,summary,Actiniaria,Ophiodiscus,sulcatus,,,,
17/12/1875,300,300,summary,Asteroidea,Dyaster,exilis,,,,
17/12/1875,300,300,summary,Asteroidea,Hymenaster,vicarius,,,,
17/12/1875,300,300,summary,Asteroidea,Hymenaster,porosissimus,,,,
17/12/1875,300,300,summary,Anomura,Parapagurus,abyssorum,"M. Edwards, MS. ",,,
17/12/1875,300,300,summary,Anomura,Munidopsis,antonii,"M. Edwards, MS. ",,,
17/12/1875,300,300,summary,Anomura,Galacantha,bellis,,,,
17/12/1875,300,300,summary,Pelagic fishes,Macrurus,fernandezianus,,,,
17/12/1875,300,300,summary,Pelagic fishes,Chlorophthalmus,gracilis,,,,
28/12/1875,302,302,summary,Tetractinellida,Thenea,wrightii,,,,
28/12/1875,302,302,summary,Anomura,Munidopsis,subsquamosa,,,,
28/12/1875,302,302,summary,Amphipoda,Podocerus,validus,Dana,,,Surface
28/12/1875,302,302,summary,Amphipoda,Euthemisto,gaudichaudii,Guerin,,,Surface
30/12/1875,303,303,summary,Asteroidea,Ctenodiscus,procurator,,,,
30/12/1875,303,303,summary,Asteroidea,Mimaster,cognatus,,,,
30/12/1875,303,303,summary,Asteroidea,Lophaster,stellans,,,,
30/12/1875,303,303,summary,Polyzoa,Menipea,benemunita,,,,
30/12/1875,303,303,summary,Polyzoa,Menipea,aculeata,d'Orbigny,,,
30/12/1875,303,303,summary,Polyzoa,Bugula,reticulata,,,,
30/12/1875,303,303,summary,Polyzoa,Carbasea,ovoidea,Busk,,,
30/12/1875,303,303,summary,Polyzoa,Cribrilina,monoceros,Busk,,,
30/12/1875,303,303,summary,Polyzoa,Cellepora,eatonensis,,,,
,,,summary,Amphipoda,Vibilia,sp. ,,Pacific (unknown),,Surface
31/12/1875,304,304,summary,Asteroidea,Porania,magellanica,Studer,,,
31/12/1875,304,304,summary,Asteroidea,Peribolaster,folliculatus,,,,
31/12/1875,304,304,summary,Asteroidea,Asterias (cosmasterias),tomidata,,,,
31/12/1875,304,304,summary,Anomura,Parapagurus,abyssorum,"M. Edwards, MS. ",,,
31/12/1875,304,304,summary,Anomura,Munida,subrugosa,White,,,
31/12/1875,304,304,summary,Polyzoa,Aetea,anguina,Linne,,,
31/12/1875,304,304,summary,Polyzoa,Salicornaria,clavata,,,,
31/12/1875,304,304,summary,Polyzoa,Salicornaria,variabilis,,,,
31/12/1875,304,304,summary,Polyzoa,Salicornaria,malvinensis,Busk,,,
31/12/1875,304,304,summary,Polyzoa,Cellepora,signata,,,,
1/1/1876,305-305b,"305,305A,305B",summary,Actiniaria,Liponema,multiporum,,,,
1/1/1876,305-305b,"305,305A,305B",summary,Corals,Flabellum,patagonichum,,,,
1/1/1876,305-305b,"305,305A,305B",summary,Anomura,Munida,subrugosa,White,,,
1/1/1876,305-305b,"305,305A,305B",summary,Pelagic fishes,Spinax,granulosus,,,,
1/1/1876,305-305b,"305,305A,305B",summary,Pelagic fishes,Lotella,marginata,,,,
1/1/1876,305-305b,"305,305A,305B",summary,Pelagic fishes,Macrurus,fasciatus,,,,
1/1/1876,305-305b,"305,305A,305B",summary,Tunicata,Salpa,cordiformis-zonaria,Quoy and Gaimard - Pallas,,,
2/1/1876,306-306a,"306,306A",summary,Corals,Desmophyllum,ingens,,,,
2/1/1876,306-306a,"306,306A",summary,Corals,Desmophyllum,eburneum,,,,
2/1/1876,306-306a,"306,306A",summary,Asteroidea,Ctenodiscus,procurator,,,,
2/1/1876,306-306a,"306,306A",summary,Asteroidea,Asterias (cosmasterias),sulcifera,"Valenciennes, MS",,,
2/1/1876,306-306a,"306,306A",summary,Pelagic fishes,Sebastes,oculatus,C.V. ,,,
2/1/1876,306-306a,"306,306A",summary,Pelagic fishes,Notothenia,longipes,Steindachner,,,
2/1/1876,306-306a,"306,306A",summary,Pelagic fishes,Lotella,marginata,,,,
2/1/1876,306-306a,"306,306A",summary,Pelagic fishes,Cataetyx,messieri,,,,
4/1/1876,307,307,summary,Alcyonaria,Dasygorgia,flexilis,,,,
4/1/1876,307,307,summary,Alcyonaria,Acanella,chiliensis,,,,
4/1/1876,307,307,summary,Alcyonaria,Plumarella,delicatissima,,,,
4/1/1876,307,307,summary,Alcyonaria,Acanthogorgia,ridleyi,,,,
4/1/1876,307,307,summary,Alcyonaria,Anthomuricea,argentea,,,,
4/1/1876,307,307,summary,Actiniaria,Phellia,pectinata,,,,
4/1/1876,307,307,summary,Corals,Desmophyllum,ingens,,,,
4/1/1876,307,307,summary,Asteroidea,Pseudarchaster,discus,,,,
4/1/1876,307,307,summary,Asteroidea,Ctenodiscus,procurator,,,,
4/1/1876,307,307,summary,Pelagic fishes,Sebastes,oculatus,C.V. ,,,
4/1/1876,307,307,summary,Pelagic fishes,Aphritis,gobio,Gunther,,,
4/1/1876,307,307,summary,Pelagic fishes,Lotella,marginata,,,,
5/1/1876,308,308,summary,Tetractinellida,Astrella,vosmaeri,,,,
5/1/1876,308,308,summary,Tetractinellida,Stelletta,phrissens,,,,
5/1/1876,308,308,summary,Tetractinellida,Cydonium,magellani,,,,
5/1/1876,308,308,summary,Alcyonaria,Thouarelli,kollikeri,,,,
5/1/1876,308,308,summary,Alcyonaria,Primnoella,flagellum,Studer,,,
5/1/1876,308,308,summary,Alcyonaria,Primnoella,biserialis,,,,
5/1/1876,308,308,summary,Alcyonaria,Acanthogorgia,laxa,,,,
5/1/1876,308,308,summary,Alcyonaria,Paramuricea,ramosa,,,,
5/1/1876,308,308,summary,Alcyonaria,Eunicea,palmata,,,,
5/1/1876,308,308,summary,Alcyonaria,Leptogorgia,arbuscula,Philippi,,,
5/1/1876,308,308,summary,Alcyonaria,Alcyonium,haddoni,,,,
5/1/1876,308,308,summary,Antipatharia,Antipathella,minor,,,,
5/1/1876,308,308,summary,Antipatharia,Antipathella,speciosa,,,,
5/1/1876,308,308,summary,Antipatharia,Antipathella,assimilis,,,,
5/1/1876,308,308,summary,Antipatharia,Antipathella,contorta,,,,
5/1/1876,308,308,summary,Corals,Caryophyllia,clavus,Scacchi,,Var smithi,
5/1/1876,308,308,summary,Corals,Desmophyllum,ingens,,,,
5/1/1876,308,308,summary,Crinoidea,Antedon,rhomboidea,,,,
5/1/1876,308,308,summary,Asteroidea,Ctenodiscus,procurator,,,,
5/1/1876,308,308,summary,Asteroidea,Mimaster,cognatus,,,,
5/1/1876,308,308,summary,Asteroidea,Solaster,regularis,,,,
5/1/1876,308,308,summary,Asteroidea,Lophaster,stellans,,,,
5/1/1876,308,308,summary,Anomura,Eupagurus,comptus,White,,,
5/1/1876,308,308,summary,Polyzoa,Menipea,benemunita,,,,
5/1/1876,308,308,summary,Polyzoa,Menipea,aculeata,d'Orbigny,,,
5/1/1876,308,308,summary,Polyzoa,Bugula,reticulata,,,,
5/1/1876,308,308,summary,Polyzoa,Carbasea,ovoidea,Busk,,,
5/1/1876,308,308,summary,Polyzoa,Cribrilina,monoceros,Busk,,,
5/1/1876,308,308,summary,Polyzoa,Cellepora,eatonensis,,,,
5/1/1876,308,308,summary,Polyzoa,Cellepora,armata,Hincks,,Var erecta,
5/1/1876,308,308,summary,Tunicata,Leptoclinum,tenue,,,,
5/1/1876,308,308,summary,Pelagic fishes,Aphritis,gobio,,,,
5/1/1876,308,308,summary,Pelagic fishes,Lotella,marginata,,,,
5/1/1876,308,308,summary,Pelagic fishes,Macruronus,novae-zelandiae,Hector,,,
8/1/1876,309-309a,"309,309A",summary,Asteroidea,Ctenodiscus,procurator,,,,
8/1/1876,309-309a,"309,309A",summary,Asteroidea,Lophaster,stellans,,,,
8/1/1876,309-309a,"309,309A",summary,Pelagic fishes,Lycodes,macrops,,,,
8/1/1876,309-309a,"309,309A",summary,Pelagic fishes,Macrurus,fasciatus,,,,
10/1/1876,310,310,summary,Alcyonaria, thouarella,kollikeri,,,,
10/1/1876,310,310,summary,Alcyonaria,Paramuricea,laxa,,,,
10/1/1876,310,310,summary,Alcyonaria,Clematissa,robusta,,,,
10/1/1876,310,310,summary,Alcyonaria,Leptogorgia,purpurea,Pallas,,,
10/1/1876,310,310,summary,Antipatharia,Tylopathes,crispa,,,,
10/1/1876,310,310,summary,Anomura,Munidopsis,trifida,,,,
10/1/1876,310,310,summary,Anomura,Ptychogaster,milne-edwardsi,,,,
10/1/1876,310,310,summary,Anomura,Uroptychus,parvulus,,,,
10/1/1876,310,310,summary,Pelagic fishes,Scyllium,canescens,,,,
10/1/1876,310,310,summary,Pelagic fishes,Paraliparis,membranaceus,,,,
10/1/1876,310,310,summary,Pelagic fishes,Notacanthus,bonapartii,Risso,,,
11/1/1876,311,311,summary,Tetractinellida,Cydonium,magellani,,,,
11/1/1876,311,311,summary,Alcyonaria,Clematissa,obtusa,,,,
11/1/1876,311,311,summary,Actiniaria,Phellia,spinifera,,,,
11/1/1876,311,311,summary,Corals,Desmophyllum,ingens,,,,
11/1/1876,311,311,summary,Asteroidea,Pontaster,planeta,,,,
11/1/1876,311,311,summary,Asteroidea,Ctenodiscus,procurator,,,,
11/1/1876,311,311,summary,Asteroidea,Bathybiaster,loripes,,,,
11/1/1876,311,311,summary,Asteroidea,Pentagonaster,patagonicus,,,,
11/1/1876,311,311,summary,Asteroidea,Mimaster,cognatus,,,,
11/1/1876,311,311,summary,Asteroidea,Stichaster,polygrammus,,,,
11/1/1876,311,311,summary,Asteroidea,Pteraster,stellifer,,,,
11/1/1876,311,311,summary,Asteroidea,Retaster,gibber,,,,
11/1/1876,311,311,summary,Asteroidea,Cribrella,obesa,,,,
11/1/1876,311,311,summary,Anomura,Parapagurus,dimorphus,Studer,,,
11/1/1876,311,311,summary,Anomura,Elasmonotus,asper,,,,
11/1/1876,311,311,summary,Tunicata,Ascidia,tenera,,,,
11/1/1876,311,311,summary,Tunicata,Colella,ramulosa,,,,
11/1/1876,311,311,summary,Tunicata,Amaroucium,recumbens,,,,
11/1/1876,311,311,summary,Tunicata,Leptoclinum,tenue,,,,
11/1/1876,311,311,summary,Tunicata,Leptoclinum,propinquum,,,,
11/1/1876,311,311,summary,Pelagic fishes,Centroscyllium,granulatum,,,,
11/1/1876,311,311,summary,Pelagic fishes,Macrurus,fasciatus,,,,
11/1/1876,311,311,summary,Tunicata,Salpa,cordiformis-zonaria,Quoy and Gaimard - Pallas,,,Surface
13/1/1876,312,312,summary,Actiniaria,Dysactis,crassicornis,,,,
13/1/1876,312,312,summary,Amphipoda,Hyperia,gaudichaudii,M. Edwards,,,
13/1/1876,312,312,summary,Anomura,Munida,subrugosa,White,,,
13/1/1876,312,312,summary,Polyzoa,Carbasea,ovoidea,Busk,,,
13/1/1876,312,312,summary,Polyzoa,Schizoporella,longispinata,,,,
13/1/1876,312,312,summary,Tunicata,Boltenia,legumen,Lesson,,,
13/1/1876,312,312,summary,Pelagic fishes,Agonus,chiloensis,Jen,,,
13/1/1876,312,312,summary,Pelagic fishes,Aphritis,gobio,Gunther,,,
13/1/1876,312,312,summary,Pelagic fishes,Notothenia,longipes,Steindachner,,,
,,,summary,Anomura,Munida,subrugosa,White,Magellan Strait,,
,,,summary,Anomura,Petrolisthes,validus,Dana,Magellan Strait,,
,,,summary,Pelagic fishes,Scyllium ,chilense,Guichen,Magellan Strait,,
,,,summary,Pelagic fishes,Sebastes,oculatus,C.V. ,Magellan Strait,,
,,,summary,Pelagic fishes,Aphritis,gobio,Gunther,Magellan Strait,,
,,,summary,Pelagic fishes,Eleginus,maclovinus,C.V. ,Magellan Strait,,
,,,summary,Pelagic fishes,Merluccius,gayi,Guichen,Magellan Strait,,
,,,summary,Pelagic fishes,Haplochiton,zebra,Jen,Magellan Strait,,
,,,summary,Pelagic fishes,Myxine,australis,Jen,Magellan Strait,,
,,,summary,Pelagic fishes,Salilota,australis,,Magellan Strait,,
,,,summary,Tunicata,Salpa,cordiformis-zonaria,Quoy and Gaimard - Pallas,Magellan Strait,,
20/1/1876,313,313,summary,Alcyonaria,Alcyonium,sollasi,,,,
20/1/1876,313,313,summary,Actiniaria,Dysactis,crassicornis,,,,
20/1/1876,313,313,summary,Actiniaria,Dysactis,rhodora,Couthouy,,,
20/1/1876,313,313,summary,Actiniaria,Antholoba,reticulata,Couthouy,,,
20/1/1876,313,313,summary,Asteroidea,Ctenodiscus,australis,"Loven, MS.",,,
20/1/1876,313,313,summary,Asteroidea,Pentagonaster,patagonicus,,,,
20/1/1876,313,313,summary,Asteroidea,Gnathaster,pilulatus,,,,
20/1/1876,313,313,summary,Asteroidea,Cycethra,nitida,,,,
20/1/1876,313,313,summary,Asteroidea,Cycethra,pinguis,,,,
20/1/1876,313,313,summary,Asteroidea,Ganeria,falklandica,Gray,,,
20/1/1876,313,313,summary,Asteroidea,Retaster,verrucosus,,,,
20/1/1876,313,313,summary,Asteroidea,Asterias,glomerata,,,,
20/1/1876,313,313,summary,Asteroidea,Asterias,cunninghami,Perrier,,,
20/1/1876,313,313,summary,Asteroidea,Labidiaster,radiosus,"Loven, MS.",,,
20/1/1876,313,313,summary,Amphipoda,Amaryllis,macrophthalmus,Haswell,,,
20/1/1876,313,313,summary,Amphipoda,Acontiostoma,magellanicum,,,,
20/1/1876,313,313,summary,Amphipoda,Metopa,magellanica,,,,
20/1/1876,313,313,summary,Amphipoda,Metopa,crenatipalmata,,,,
20/1/1876,313,313,summary,Amphipoda,Metopa,parallelocheir,,,,
20/1/1876,313,313,summary,Amphipoda,Metopa,ovata,,,,
20/1/1876,313,313,summary,Amphipoda,Metopa,compacta,,,,
20/1/1876,313,313,summary,Amphipoda,Seba,saundersii,Stebbing,,,
20/1/1876,313,313,summary,Amphipoda,Atylopsis,magellanicus,,,,
20/1/1876,313,313,summary,Amphipoda,Atylopsis,dentatus,,,,
20/1/1876,313,313,summary,Amphipoda,Chosroes,incisus,,,,
20/1/1876,313,313,summary,Polyzoa,Menipea,benemunita,,,,
20/1/1876,313,313,summary,Polyzoa,Menipea,flagellifera,,,,
20/1/1876,313,313,summary,Polyzoa,Amphiblestrum,umbonatum,Busk,,,
20/1/1876,313,313,summary,Polyzoa,Cribrilina,monoceros,Busk,,,
20/1/1876,313,313,summary,Polyzoa,Smittia,marsupialis,,,,
20/1/1876,313,313,summary,Polyzoa,Cellepora,bicornis,,,,
20/1/1876,313,313,summary,Tunicata,Moldula,gigantea,Cunningham,,,
20/1/1876,313,313,summary,Tunicata,Ascidia,meridionalis,,,,
20/1/1876,313,313,summary,Tunicata,Colella,pedunculata,Quoy and Gaimard ,,,
20/1/1876,313,313,summary,Tunicata,Atopogaster,gigantea,,,,
20/1/1876,313,313,summary,Tunicata,Atopogaster,elongata,,,,
20/1/1876,313,313,summary,Tunicata,Polyclinum,incertum,,,,
20/1/1876,313,313,summary,Tunicata,Amaroucium,irregulare,,,,
20/1/1876,313,313,summary,Tunicata,Amaroucium,irregulare,,,Var concinnum,
20/1/1876,313,313,summary,Tunicata,Amaroucium,laevigatum,,,,
20/1/1876,313,313,summary,Tunicata,Amaroucium,ignotus,,,,
20/1/1876,313,313,summary,Tunicata,Goodsiria,coccinea,Cunningham,,,
20/1/1876,313,313,summary,Tunicata,Synstyela,incrustans,,,,
20/1/1876,313,313,summary,Pelagic fishes,Raja,brachyura,,,,
20/1/1876,313,313,summary,Pelagic fishes,Psammobatis,rudis,Gunther,,,
20/1/1876,313,313,summary,Pelagic fishes,Notothenia,longipes,Steindachner,,,
20/1/1876,313,313,summary,Pelagic fishes,Notothenia,elegans,,,,
20/1/1876,313,313,summary,Pelagic fishes,Thysanopsetta,naresi,,,,
20/1/1876,313,313,summary,Pelagic fishes,Salilota,australis,,,,
21/01/1876,314,314,summary,Amphipoda,Chosroes,incisus,,,,
21/01/1876,314,314,summary,Polyzoa,Menipea,benemunita,,,,
21/01/1876,314,314,summary,Polyzoa,Menipea,aculeata,d'Orbigny,,,
21/01/1876,314,314,summary,Polyzoa,Menipea,flagellifera,,,,
21/01/1876,314,314,summary,Polyzoa,Ichthyaria,oculata,,,,
21/01/1876,314,314,summary,Polyzoa,Carbasea,elegans,Busk,,,
21/01/1876,314,314,summary,Polyzoa,Salicornaria,variabilis,,,,
21/01/1876,314,314,summary,Polyzoa,Salicornaria,tenuirostris,Busk,,,
21/01/1876,314,314,summary,Polyzoa,Cellepora,bicornis,,,,
21/01/1876,314,314,summary,Tunicata,Colella,pedunculata,Quoy and Gaimard,,,
21/01/1876,314,314,summary,Pelagic fishes,Raja,brachyura,,,,
21/01/1876,314,314,summary,Pelagic fishes,Salilota,australis,,,,
21/01/1876,314,314,summary,Amphipoda,Euthemisto,gaudichaudii,Guerin,,,Surface
21/01/1876,314,314,summary,Tunicata,Salpa,echinata,,,,Surface
22/01/1876,314a,314A,summary,Asteroidea,Cycethra,electilis,,,,
22/01/1876,314a,314A,summary,Asteroidea,Cribrella,obesa,,,,
22/01/1876,314a,314A,summary,Asteroidea,Asterias,glomerata,,,,
22/01/1876,314a,314A,summary,Asteroidea,Asterias,cunninghami,Perrier,,,
22/01/1876,314a,314A,summary,Asteroidea,Calvasterias,stolidota,,,,
22/01/1876,314a,314A,summary,Amphipoda,Halirages,huxleyanas,Spence Bate,,,
22/01/1876,314a,314A,summary,Anomura,Paralomis,verrucosus,Dana,,,
22/01/1876,314a,314A,summary,Anomura,Eupagurus,comptus,White,,,
22/01/1876,314a,314A,summary,Anomura,Porcellanella,tribola,White,,,
22/01/1876,314a,314A,summary,Anomura,Munida,subrugosa,White,,,
22/01/1876,314a,314A,summary,Polyzoa,Menipea,benemunita,,,,
22/01/1876,314a,314A,summary,Polyzoa,Menipea,aculeata,d'Orbigny,,,
22/01/1876,314a,314A,summary,Polyzoa,Caberea,minima,,,,
22/01/1876,314a,314A,summary,Polyzoa,Carbasea,ovoidea,Busk,,,
22/01/1876,314a,314A,summary,Polyzoa,Diachoris,magellanica,Busk,,,
22/01/1876,314a,314A,summary,Polyzoa,Diachoris,costata,Busk,,,
