ID,Date,Station,Vol,Taxa,PageNumber,Genus,Species,Tax auth,Area,No Specimens,Notes,depth (fathoms),lat,long,Expedition if not challenger
10330,,144A,14,Holothuroidea,169,Pseudostichopus,mollis,n. sp. ,,2,,,,,
10331,,146,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10332,,147,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10333,,156,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10334,,157,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10335,,302,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10336,,325,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10337,,244,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10338,,216A,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10339,,296,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,1,,,,,
10340,,61,14,Holothuroidea,170,Pseudostichopus,villosus,n. sp. ,,2,,,,,
10341,,156,14,Holothuroidea,172,Pseudostichopus,villosus var. violaceus,,,1,,,,,
10342,,,14,Holothuroidea,172,Holothuria ,monacaria,Lesson,Fiji,2,,,,,
10343,,,14,Holothuroidea,172,Holothuria ,monacaria,Lesson,"Ternate, Molucca Islands",1,,,,,
10344,,,14,Holothuroidea,173,Holothuria ,minax,n. sp. ,Japan,1,,8-14 F,,,
10345,,,14,Holothuroidea,174,Holothuria ,africana,n. sp. ,Simon's Bay,1,,10-20 F,,,
10346,,208,14,Holothuroidea,175,Holothuria ,spinifera,n. sp. ,,1,,,,,
10347,,188,14,Holothuroidea,177,Holothuria ,martensii,Semper,,1,,,,,
10348,,203,14,Holothuroidea,177,Holothuria ,martensii,Semper,,1,,,,,
10349,,188,14,Holothuroidea,178,Holothuria ,ocellata,Jaeger,,1,,,,,
10350,,,14,Holothuroidea,129,Psolus ,squamatus ,(Cuvieria),,,multiple taxonomic authorities,,,,
10351,,,14,Holothuroidea,129,Psolus ,peronii,Bell,,,,,,,
10352,,,14,Holothuroidea,129,Psolus ,ephippifer,W. Thompson,,,,,,,
10353,,,14,Holothuroidea,130,Psolus ,operculatus,(Cuvieria),,,multiple taxonomic authorities,,,,
10354,,,14,Holothuroidea,130,Psolus ,antarcticus,(Cuvieria),,,multiple taxonomic authorities,,,,
10355,,,14,Holothuroidea,130,Psolus ,poriferus,(Cuvieria),,,multiple taxonomic authorities,,,,
10356,,,14,Holothuroidea,131,Psolus ,cataphractus,(Stolinus),,,multiple taxonomic authorities,,,,
10357,,,14,Holothuroidea,131,Psolus ,ambulator,Bell,,,,,,,
10358,,,14,Holothuroidea,132,Psolus ,appendiculatus,Blainville,,,multiple taxonomic authorities,,,,
10359,,,14,Holothuroidea,132,Psolus ,forbesii,Couch,,,multiple taxonomic authorities,,,,
10360,,,14,Holothuroidea,133,Thyone,suspecta,Ludwig,,,,,,,
10361,,,14,Holothuroidea,133,Thyone,surinamensis,Semper,,,,,,,
10362,,,14,Holothuroidea,133,Thyone,spectabilis,Ludwig,Cape Virgins,'numerous',dredged,,,,Eugenie Expedition
10363,,,14,Holothuroidea,133,Thyone,briareus,Lesueur,"Wood's Hole, Massachusetts, New York",'several',dredged; multiple taxonomic authorities,,,,
10364,,,14,Holothuroidea,134,Thyone,venusta,Selenka,,,,,,,
10365,,,14,Holothuroidea,134,Thyone,fusus,Müller ,Sweden (west coast),'numerous',dredged; multiple taxonomic authorities,,,,
10366,,,14,Holothuroidea,135,Thyone,villosa,Semper,,,,,,,
10367,,,14,Holothuroidea,135,Thyone,scabra,Verrill,,,,,,,
10368,,,14,Holothuroidea,135,Thyone,raphanus,Düben and Koren,Sweden (west coast),'a few',dredged; multiple taxonomic authorities,,,,Porcupine Expedition
10369,1870,6,14,Holothuroidea,136,Thyone,poucheti,Barrois,,1,dredged; uncertainty regarding identification of specimen,,,,Porcupine Expedition
10370,,,14,Holothuroidea,136,Thyone,buccalis,Stimpson,Rockhampton,2,multiple taxonomic authorities,,,,
10371,,,14,Holothuroidea,137,Thyone,aurantiaca,(Uroxia),Tangiers Bay,3,uncertainty regarding identification of specimen; multiple taxonomic authorities,,,,Porcupine Expedition
10372,,,14,Holothuroidea,137,Thyone,meridionalis,Bell,,,,,,,
10373,,,14,Holothuroidea,137,Thyone,rosacea,Semper,,,,,,,
10374,,,14,Holothuroidea,137,Thyone,cunninghami,Bell,,,,,,,
10375,,,14,Holothuroidea,138,Thyone,gemmata,(Colochirus),,,multiple taxonomic authorities,,,,
10376,,,14,Holothuroidea,138,Thyone,ovulum,(Stolus),,,multiple taxonomic authorities,,,,
10377,,,14,Holothuroidea,138,Thyone,mirabilis,Ludwig,,,,,,,
10378,,,14,Holothuroidea,138,Thyone,sacella,(Stolus),,,multiple taxonomic authorities,,,,
10379,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,gibber,Selenka 1867; Semper 1868,Pananma,," additional genus listed, Stolus",,,,
10380,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,okeni,"Bell, 1884",Port Jackson,,,,,,
10381,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,chilensis,"Semper, 1868",Chili,,,,,,
10382,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,pulcherrima,"Ayres, 1854; Semper, 1868",South and North Carolina,,"additional genus listed, Pentamera",,,,
10383,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,muricata,"Studer, 1877",Kerguelen Islands,,"additional genus listed, Trachythyone",,,,
10384,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,peruana,"Lesson, 1830",Peru; Texas; South Carolina,,"additional genus listed, Holothuria; lists multiple names",,,,
10385,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,cigaro,"Troschel, 1846; Selenka, 1867",Labrador,,(Anaperus; lists multiple names,,,,
10386,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,glabra,"Ayres, 1854; Semper, 1868",Geroges Bank,,"additional genus listed, Thyonidium",,,,
10387,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,pedata,"Semper, 1868",China Sea,,,,,,
10388,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,musculosa,"Ayres, 1854; Semper, 1867",Massachusetts Bay,,"additional genus listed, Thyonidium",,,,
10389,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,longidentis,"Hutton, 1872",New Zealand,,,,,,
10390,,,Zoology Vol 14,Holothuroidea,139-148,Pentadactyla,longidentis,"Hutton, 1879",New Zealand,,,,,,
10391,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,brevidentis,"Hutton, 1872",New Zealand,,"additional genus listed, Holuthurian",,,,
10392,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,aurea,"Qouy and Gaimard, 1833; Semper, 1868, Brandt, 1835",Cape of Good Hope,,"additional genus listed, Holothuria; lists multiple names",,,,
10393,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,inermis,"Heller, 1868",Mediterranean Sea,,,,,,
10394,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,andrewsii,"Farran, 1852, Kinahan, 1859",Ireland,,,,,,
10395,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,flexus,"Hodge, 1865",Northumberland,,,,,,
10396,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,elegans,"Nortman, 1865",Shetland Islands,,,,,,
10397,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,elongata,"Ayres, 1851; Semper, 1868",Georges Bank,,"additional genus listed, Thyonidium; multiple names listed",,,,
10398,,,Zoology Vol 14,Holothuroidea,139-148,Thyone,floccosa,"Norman, 1864",British Islands,,,,,,
10399,,,Zoology Vol 14,Holothuroidea,139-148,Stereoderma,unisemita,"Stimpson, 1854; Ayres, 1854; Selenka, 1867; Desor, 1851","Grand Bank and Coast of New England; Newfoundland; Massachusetts; Nantucket, Cape Palma",,"additional genus listed, Anaperus; multiple names listed",,,,
10400,,,Zoology Vol 14,Holothuroidea,139-148,Stereoderma,murrayi,"Bell, 1883",Kurrachee,,,,,,
10401,,,Zoology Vol 14,Holothuroidea,139-148,Stereoderma,validum,"Bell, 1884","Port Jackson, North Dunbar island, China Sea, Brisbane, ",,,,,,
10402,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,drummondii,"Thompson, 1840; Sars, 1861; Forbes, 1841; Duben and Koren, 1844; Norman, 1868","Scandanavian Coast, British Islands",,"additional genus listed, Holothuria; lists multiple names",,,,
10403,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,productum,"Ayres, 1854 and 1873; Stimpson, 1854; Agassiz, 1852",Eat Port; Grand Manan,,"additional genus listed, Duasmodactyla; multiple names listed",,,,
10404,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,molle,"Selenka, 1868; Semper, 1868; Verrill, 1867 and 1871",Chili; Peru; Paita and Callao,1,"additional genus listed, Pattalus; multiple names listed",,,,
10405,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,pellucidum,"Fleming, 1828; Duben and Koren, 1844; Forbes, 1841; Ersted, 1833; Lutken, 1857; Pourtales, 1868 and 1869","Scandanavian Coast, Arctic Sea, British islands, North Atlantic Coast of Shetlands",,"additional genus listed, Holothuria; multiple names listed",1081 fathoms,,,
10406,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,marionii,"Mazenzeller, 1878",Mediterranean Sea,,"additional genus listed, Cucumaria",,,,
10407,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,cebuense,"Semper, 1868",Cebu,,,,,,
10408,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,magnum,"Ludwig, 1882",Amboina,,,,,,
10409,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,parvum,"Ludwig, 1881 and 1882",Brazil,,,,,,
10410,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,occidentale,"Ludwig, 1875",Surinam,,,,,,
10411,,,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,caudatum,"Hutton, 1872",New Zealand,,"additional genus listed, Thyone",,,,
10412,,Japan or China,Zoology Vol 14,Holothuroidea,139-148,Thyonidium,japonicum,"v. Marenzeller, 1881",,,,,,,
10413,,,Zoology Vol 15,Holothuroidea,139-149,Thyonidium,schmeltzii,"Ludwig, 1875",Bowen and Gulf or St. Vincent; Warrior Reef and Torres Straight,1,,,,,
10414,,,Zoology Vol 16,Holothuroidea,139-150,Thyonidium,ehlersi,"Heller, 1868",Mediterranean Sea,,species is too unsatisfactorily known and should be re-examined,,,,
10415,,,Zoology Vol 17,Holothuroidea,139-151,Thyonidium,flavum,"Greef, 1882",Rolas,,species is too unsatisfactorily known and should be re-examined,,,,
10416,,,Zoology Vol 15,Marseniadae,16,Marsenia,dubia,n.sp.,"Eastern North Atlantic, off Cape Verde",1,male,,,,
10417,,,Zoology Vol 15,Marseniadae,19,Marseniopsis,pacifica,n.sp.,Southern Ocean (Kerguelen Island),1,female,between 10 and 100 fathoms,,,
10418,26th December 1873,,Zoology Vol 15,Marseniadae,23,Marseniopsis,murrayi,n.sp.,"Southern Ocean, off Marion Island",1,male,50 to 75 fathoms,,,
10419,"February 10, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,692,Nassa (Caesia),limata,Chem.,"Gomera, Canaries",1,,75 fathoms,,,
10420,"February 10, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,692,Scalaria (Acirsa),subdecussata,Cantr.,"Gomera, Canaries",1,,75 fathoms,,,
10421,"February 10, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,692,Turritella,bicingulata,Lam.,"Gomera, Canaries",1,,75 fathoms,,,
10422,,VIII,Zoology Vol 15,Scaphopoda and Gastropoda,692,Dentalium,entalis var. agilis,"Linne, Sars",,1,"Dentalium entalis is Linne, var. agilis is Sars",,,,
10423,,VIII,Zoology Vol 15,Scaphopoda and Gastropoda,692,Marginella (Glabella),musica,Hinds,,1,,,,,
10424,,VIII,Zoology Vol 15,Scaphopoda and Gastropoda,692,Nassa (Tritia),brychia,n.sp.,,1,,,,,
10425,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Actaeon,pursillus (?),(Forb.),,1,,,,,
10426,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Columbella (Pyrene),strix var. subacta,n.sp.,,1,,,,,
10427,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,circumvoluta,n.sp.,,1,,,,,
10428,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,hormophora,n.sp.,,1,,,,,
10429,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Dentalium,circumcinctum,n.sp.,,1,,,,,
10430,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Dentalium,ensiculus,Jeffr.,,1,,,,,
10431,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Natica,leptalea,n.sp.,,1,,,,,
10432,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Natica,alpha sp.,,,1,"symbol alpha as species name (says see station 24 but that doesn't really help), this is repeated for many species with other greek letters as well",,,,
10433,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Pleurotoma (Bela),dyscrita,n.sp.,,1,,,,,
10434,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Pleurotoma (Genota),didyma,n.sp.,,1,,,,,
10435,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Pleurotoma (Surcula),syngenes,n.sp.,,1,,,,,
10436,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Pleurotoma (Typolomangelia),lithocolleta,n.sp.,,1,,,,,
10437,,23,Zoology Vol 15,Scaphopoda and Gastropoda,692,Trochus (Margarita),rhysus,n.sp.,,1,,,,,
10438,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Actaeon,turritus,n.sp.,,1,,,,,
10439,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Basilissa,alta,n.gen. and sp.,,1,,,,,
10440,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Basilissa,costulata,n.gen. and sp.,,1,,,,,
10441,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Bittium,var.sp,,,fragments,,,,,
10442,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Borsonia,ceroplasta,n.sp.,,1,,,,,
10443,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cadulus,ampullaceus,n.sp.,,1,,,,,
10444,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cadulus,curtus var. congruens,,,1,,,,,
10445,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cadulus,exiguus,n.sp.,,1,,,,,
10446,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cadulus,obesus,n.sp.,,1,,,,,
10447,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cadulus,rastridens,n.sp.,,1,,,,,
10448,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cadulus,sauridens,n.sp.,,1,,,,,
10449,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cadulus,vulpidens,n.sp.,,1,,,,,
10450,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Caecum,lineicinctum,"n.sp., de Folin",,1,,,,,
10451,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cassis (?),sp.,,,1,This is entered twice on the page but I have only entered it once,,,,
10452,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cerithiopsis,pulchella,C.B. Adams,,1,,,,,
10453,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,araneosa,n.sp.,,1,,,,,
10454,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,chariessa,n.sp.,,1,,,,,
10455,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,formosa,(Jeffr.),,1,,,,,
10456,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,hormophora,n.sp.,,1,,,,,
10457,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,pachia,n.sp.,,1,,,,,
10458,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,perpauxilla,n.sp.,,1,,,,,
10459,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,alpha sp.,,,1,,,,,
10460,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clathurella,delta sp.,,,1,,,,,
10461,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clionella,aglaophanes,n.sp.,,1,,,,,
10462,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clionella,amblia,n.sp.,,1,,,,,
10463,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Clionella,exsculpta,n.sp.,,1,,,,,
10464,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Columbella (Pyrene),stricta,n.sp.,,1,,,,,
10465,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Columbella (Pyrene),"strix, var. subacta",n.sp.,,1,,,,,
10466,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cyclostrema,excavatum,n.sp.,,1,,,,,
10467,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cyclostrema,sp.,,,1,,,,,
10468,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cylichna,discus,n.sp.,,1,,,,,
10469,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cylichna,ovata,Jeffr.,,1,,,,,
10470,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Cylichna,paupercula,n.sp.,,1,,,,,
10471,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Dentalium,capillosum (?),Jeffr.,,1,,,,,
10472,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Dentalium,compressum,n.sp.,,1,,,,,
10473,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Dentalium,didymum,n.sp.,,1,,,,,
10474,,24,Zoology Vol 15,Scaphopoda and Gastropoda,692,Eulima,chaskanon,n.sp.,,1,,,,,
10475,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Scalaria,vermetiformis,n.sp.,,,,,,,
10476,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Scissurella,aedonia,n.sp.,,,,,,,
10477,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Seguenzia,monocingulata (?) var. lineata,(Seg.),,,,,,,
10478,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Siliquaria (Tenagodus),sp.,,,,,,,,
10479,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Solarium,sp.,,,,,,,,
10480,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Strombus,pugilis,Linne,,,,,,,
10481,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Trachysma,delicatum,(Phil.),,,,,,,
10482,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Triforis,perversa,(Linne),,,,,,,
10483,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Trochus (Margarita),dnopherus,n.sp.,,,,,,,
10484,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Trochus (Omphalius),hotessierianus,d'Orb,,,,,,,
10485,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Trochus,sp.,,,,,,,,
10486,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Trophon,aculeatus,n.sp.,,,,,,,
10487,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Turbo (?),sp.,,,,,,,,
10488,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Turritella,exoleta,(Linne),,,,,,,
10489,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Velutina,sp.,,,,,,,,
10490,,122,Zoology Vol 15,Scaphopoda and Gastropoda,699,Xenophora ,caribaea,Petit,,,,,,,
10491,"September 14-26, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,699,Cypraea,sp.,,Bahia,,,7 to 20 fathoms,,,
10492,"September 14-26, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,699,Fusus,marmoratus,Phil,Bahia,,,7 to 20 fathoms,,,
10493,"September 14-26, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,699,Marginella,fulminata,Kiener,Bahia,,,7 to 20 fathoms,,,
10494,,133,Zoology Vol 15,Scaphopoda and Gastropoda,699,Ianthina,rotundata,Leach,,,,,,,
10495,,133,Zoology Vol 15,Scaphopoda and Gastropoda,699,Pleurotoma (Spirotropis),aganactica,n.sp.,,,,,,,
10496,"October 15, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,699,Crepidula,onyx,Sow.,"""Dead shells from the shore of Tristan da Cunha""",,,,,,
10497,"October 15, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,699,Ranella (Argobuccinum),argus,(Gmel.),"""Dead shells from the shore of Tristan da Cunha""",,,,,,
10498,"October 15, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,699,Siphonaria (Liriola),tristensis,Leach,"""Dead shells from the shore of Tristan da Cunha""",,,,,,
10499,"October 16, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,699,Siphonaria ,tristensis,Leach,"Inaccessible Island, Tristan da Cunha, Shore",,,,,,
10500,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Bittium,aedonium,n.sp.,,,,,,,
10501,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Bittium,delicatum,n.sp.,,,,,,,
10502,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Bittium,lusciniae,n.sp.,,,,,,,
10503,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Bittium,philomelae,n.sp.,,,,,,,
10504,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Bittium,pigrum,n.sp.,,,,,,,
10505,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Bittium,sp.,,,,,,,,
10506,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Buccinum (?),sp.,,,,,,,,
10507,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Cylichna,cylindracea,(Pennant),,,,,,,
10508,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Emarginula,sp.,,,,,,,,
10509,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Lachesis,sp.,,,,,,,,
10510,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Murex (Pseudomurex),aedonius,n.sp.,,,,,,,
10511,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Odostomia (Turbonilla),philomelae,n.sp.,,,,,,,
10512,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Pleurotoma (Thesbia),eritima,n.sp.,,,,,,,
10513,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Ranella (Argobuccinum),argus,(Gmel.),,,,,,,
10514,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Rissoa (Alvania),lusciniae,n.sp.,,,,,,,
10515,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Rissoa (Ceratia),glaphyra,n.sp.,,,,,,,
10516,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Rissoa (Ceratia),macra,n.sp.,,,,,,,
10517,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Rissoa (Onoba),aedonis,n.sp.,,,,,,,
10518,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Rissoa (Onoba),arenaria,(Migh.),,,,,,,
10519,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Rissoa (Setia),philomelae,n.sp.,,,,,,,
10520,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Scalaria,philtata,n.sp.,,,,,,,
10521,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Scissurella,aedonia,n.sp.,,,,,,,
10522,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Scissurella,beta sp.,,,,,,,,
10523,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Scissurella,gamma sp.,,,,,,,,
10524,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Triforis,hebes,n.sp.,,,,,,,
10525,,135C,Zoology Vol 15,Scaphopoda and Gastropoda,699,Triton (Simpulum),philomelae,n.sp.,,,,,,,
10526,"October 29 - December 16, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,700,Columbella,mercatoria,Lam.,"Sea Point, near Cape Town, Shore.",,,,,,
10527,"October 29 - December 16, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,700,Fissurella,mutabilis,Sow.,"Sea Point, near Cape Town, Shore.",,,,,,
10528,"October 29 - December 16, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,700,Fissurella (Lucapina),fumata (?),Reeve,"Sea Point, near Cape Town, Shore.",,,,,,
10529,"October 29 - December 16, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,700,Marginella (Glabella),chrysea,n.sp.,"Sea Point, near Cape Town, Shore.",,,,,,
10530,"October 29 - December 16, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,700,Mitra,sp.,,"Sea Point, near Cape Town, Shore.",,,,,,
10531,"October 29 - December 16, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,700,Patella,granatina,Linne,"Sea Point, near Cape Town, Shore.",,,,,,
10532,"October 29 - December 16, 1873",,Zoology Vol 15,Scaphopoda and Gastropoda,700,Trochus (Gibbula),zonatus,Krauss,"Sea Point, near Cape Town, Shore.",,,,,,
10533,December 1873,,Zoology Vol 15,Scaphopoda and Gastropoda,700,Ancilla (Anaulax),obtusa,Swainson,"Simons Bay, Cape of Good Hope",,,15 to 20 fathoms,,,
10534,December 1873,,Zoology Vol 15,Scaphopoda and Gastropoda,700,Aplysia,depilans,Linne,"Simons Bay, Cape of Good Hope",,,15 to 20 fathoms,,,
10535,December 1873,,Zoology Vol 15,Scaphopoda and Gastropoda,700,Bullia,laevigata,(Chemnitz),"Simons Bay, Cape of Good Hope",,,15 to 20 fathoms,,,
10536,December 1873,,Zoology Vol 15,Scaphopoda and Gastropoda,700,Cerithium,vulgatum,Brug.,"Simons Bay, Cape of Good Hope",,,15 to 20 fathoms,,,
10537,December 1873,,Zoology Vol 15,Scaphopoda and Gastropoda,700,Cominella,porcata,(Gmel.),"Simons Bay, Cape of Good Hope",,,15 to 20 fathoms,,,
