ID,Date,Station,Vol,Taxa,PageNumber,Genus,Species,Tax auth,Area,No Specimens,Notes,depth (fathoms),lat,long,Expedition if not challenger,WoRMS ID,WoRMS Taxa
14913,,273,18,Radiolaria,585,Stylotrochus,geddesii,n. sp. ,,1,,,,,,urn:lsid:marinespecies.org:taxname:1440110,Cnidaria
14914,,274,18,Radiolaria,585,Stylotrochus,geddesii,n. sp. ,,1,,,,,,urn:lsid:marinespecies.org:taxname:1440110,Cnidaria
14915,,271,18,Radiolaria,586,Spongotrochus,multispinus,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:412948,Radiozoa
14916,,272,18,Radiolaria,586,Spongotrochus,multispinus,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:412948,Radiozoa
14917,,273,18,Radiolaria,586,Spongotrochus,multispinus,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:412948,Radiozoa
14918,,274,18,Radiolaria,586,Spongotrochus,multispinus,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:412948,Radiozoa
14919,,157,18,Radiolaria,586,Spongotrochus,scutella,n. sp. ,,1,,,,,,urn:lsid:marinespecies.org:taxname:412948,Radiozoa
14920,,325,18,Radiolaria,587,Spongotrochus,parma,n. sp. ,,1,,,,,,urn:lsid:marinespecies.org:taxname:412948,Radiozoa
14921,,273,18,Radiolaria,587,Spongolena,rhopalura,n. sp. ,,1,,,,,,,
14922,,270,18,Radiolaria,587,Spongolena,spongura,n. sp. ,,1,,,,,,,
14923,,272,18,Radiolaria,588,Spongolena,cypselura,n. sp. ,,1,,,,,,,
14924,,270,18,Radiolaria,588,Spongobrachium,lanceolatum,n. sp. ,,1,surface,,,,,,
14925,,200,18,Radiolaria,589,Rhopalodictyum,truncatum,Ehrenberg,,1,,,,,,,
14926,,237,18,Radiolaria,590,Rhopalodictyum,bifidum,n. sp. ,,1,surface,,,,,,
14927,,274,18,Radiolaria,591,Rhopalodictyum,elongatum,n. sp. ,,1,surface,,,,,,
14928,,271,18,Radiolaria,591,Rhopalodictyum,curvatum,n. sp. ,,1,surface,,,,,,
14929,,274,18,Radiolaria,592,Dictyocoryne,profunda,Ehrenberg,,1,,,,,,urn:lsid:marinespecies.org:taxname:412935,Radiozoa
14930,,271,18,Radiolaria,592,Dictyocoryne,tetradiscus,n. sp. ,,1,,,,,,urn:lsid:marinespecies.org:taxname:412934,Radiozoa
14931,,272,18,Radiolaria,592,Dictyocoryne,tetradiscus,n. sp. ,,1,,,,,,urn:lsid:marinespecies.org:taxname:412934,Radiozoa
14932,,273,18,Radiolaria,592,Dictyocoryne,tetradiscus,n. sp. ,,1,,,,,,urn:lsid:marinespecies.org:taxname:412934,Radiozoa
14933,,274,18,Radiolaria,592,Dictyocoryne,tetradiscus,n. sp. ,,1,,,,,,urn:lsid:marinespecies.org:taxname:412934,Radiozoa
14934,,271,18,Radiolaria,885,Diploconus,amalla,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:1529024,Radiozoa
14935,,225,18,Radiolaria,885,Diploconus,cyathiscus,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:711979,Radiozoa
14936,,241,18,Radiolaria,885,Diploconus,cylindrus,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:711979,Radiozoa
14937,,347,18,Radiolaria,886,Diploconus,cotyliscus,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:711979,Radiozoa
14938,,300,18,Radiolaria,886,Diploconus,saturnus,Haeckel,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:711979,Radiozoa
14939,,266,18,Radiolaria,886,Diploconus,hexaphyllys,n. sp. ,,1,surface,,,,,urn:lsid:marinespecies.org:taxname:711979,Radiozoa
14940,,335,18,Radiolaria,887,Diplocolpus,cristatus,n. sp. ,,1,surface,,,,,,
14941,,274,18,Radiolaria,888,Diplocolpus,serratus,n. sp. ,,1,surface,,,,,,
14942,,244,18,Radiolaria,888,Diplocolpus,dentatus,n. sp. ,,1,surface,,,,,,
14943,,291,18,Radiolaria,888,Diplocolpus,sulcatus,n. sp. ,,1,surface,,,,,,
14944,,274,18,Radiolaria,674,Staurotholus,octostylus,n.sp.,,,,,,,,,
14945,,224,18,Radiolaria,674,Staurotholus,decastylus,n.sp.,,,,,,,,,
14946,,348,18,Radiolaria,674,Staurotholus,dodecastylus,n.sp.,,,surface ,,,,,,
14947,,231,18,Radiolaria,674,Staurotholus,polystylus,n.sp.  ,,,surface ,,,,,,
14948,,295,18,Radiolaria,675,Staurotholonium,biquadratum,n.sp.  ,,,,,,,,,
14949,,267,18,Radiolaria,675,Staurotholonium,bicruciatum,n.sp.  ,,,,,,,,,
14950,,353,18,Radiolaria,676,Staurotholonium,lenticulare,n.sp.  ,,,surface ,,,,,,
14951,,231,18,Radiolaria,676,Staurotholonium,octodoratium,n.sp.  ,,,surface ,,,,,,
14952,,288,18,Radiolaria,676,Staurotholonium,octodoronium,n.sp.  ,,,surface ,,,,,,
14953,,332,18,Radiolaria,677,Tholocubus,tessellatus,n.sp.  ,,,,,,,,,
14954,,353,18,Radiolaria,677,Tholocubus,tesserarius,n.sp.  ,,,,,,,,,
14955,,271,18,Radiolaria,678,Tholocubus,tesseralis,n.sp.  ,,,,,,,,,
14956,,325,18,Radiolaria,678,Tholonium,bicubicum,n.sp.  ,,,,,,,,,
14957,,267,18,Radiolaria,679,Tholonium,ellipticum,n.sp.  ,,,,,,,,,
14958,,271,18,Radiolaria,679,Tholonium,hexonium,n.sp.  ,,,,,,,,,
14959,,274,18,Radiolaria,679,Tholonium,sphoeronium,n.sp.  ,,,,,,,,,
14960,,273,18,Radiolaria,680,Cubotholus,regularis,n.sp.  ,,,,,,,,urn:lsid:marinespecies.org:taxname:493671,Radiozoa
14961,,335,18,Radiolaria,681,Cubotholus,rhombicus,n.sp.  ,,,,,,,,urn:lsid:marinespecies.org:taxname:493671,Radiozoa
14962,,224,18,Radiolaria,681,Cubotholus,octoceras,n.sp.  ,,,,,,,,urn:lsid:marinespecies.org:taxname:493672,Radiozoa
14963,,271,18,Radiolaria,682,Cubotholonium,ellipsoides,n.sp.  ,,,,,,,,,
14964,,272,18,Radiolaria,25,Collozoum,volvocinum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:178828,Radiozoa
14965,1885,244,18,Radiolaria,25,Collozoum,ovatum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:178828,Radiozoa
14966,,,18,Radiolaria,26,Collozoum,ellipsoides,n sp,N. Atlantic Faeroe Channel,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:178828,Radiozoa
14967,1882,347,18,Radiolaria,26,Collozoum,contortum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:178828,Radiozoa
14968,,,18,Radiolaria,26,Collozoum,serpentinum,n sp,"Canary Islands, Lanzarote",1,Surface,,,,,urn:lsid:marinespecies.org:taxname:1503944,Radiozoa
14969,,349,18,Radiolaria,27,Collozoum,vermiforme,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:178828,Radiozoa
14970,,300,18,Radiolaria,27,Collozoum,discoideum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:178828,Radiozoa
14971,,274,18,Radiolaria,28,Collozoum,stellatum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:178828,Radiozoa
14972,,272,18,Radiolaria,31,Thalassosphaera,belonium,n sp,,1,Surface,,,,,,
14973,,347,18,Radiolaria,31,Thalassosphaera,rhaphidium,n sp,,1,Surface,,,,,,
14974,,266,18,Radiolaria,32,Thalassoxanthium,triactinium,n sp,,1,Surface,,,,,,
14975,,302,18,Radiolaria,32,Thalassoxanthium,triradiatum,n sp,,1,Surface,,,,,,
14976,,244,18,Radiolaria,32,Thalassoxanthium,medusinum,n sp,,1,Surface,,,,,,
14977,,325,18,Radiolaria,32,Thalassoxanthium,hexactinium,n sp,,1,Surface,,,,,,
14978,,271,18,Radiolaria,33,Thalassoxanthium,cervcorne,n sp,,1,Surface,,,,,,
14979,,274,18,Radiolaria,33,Thalassoxanthium,cervcorne,n sp,,1,Surface,,,,,,
14980,,,18,Radiolaria,33,Thalassoxanthium,furcatum,n sp,Cape Verde Islands,1,,,,,,,
14981,,268,18,Radiolaria,164,Stauracontium,cruciferum,n sp,,1,,,,,,,
14982,,157,18,Radiolaria,165,Stauracontium,antarcticum,n sp,,1,,,,,,,
14983,,266,18,Radiolaria,165,Stauracontium,setosum,n sp,,1,,,,,,,
14984,,274,18,Radiolaria,165,Stauracontium,papillosum,n sp,,1,,,,,,,
14985,,271,18,Radiolaria,166,Staurocromyum,quadruplex,n sp,,1,,,,,,,
14986,,265,18,Radiolaria,166,Staurocromyum,quadrispinum,n sp,,1,,,,,,,
14987,,268,18,Radiolaria,167,Cromyostaurus,verticillatus,n sp,,1,,,,,,,
14988,,271,18,Radiolaria,168,Staurodoras,spongosphaera,n sp,,1,Surface,,,,,,
14989,,272,18,Radiolaria,171,Hexastylus,phaenaxonius,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14990,,354,18,Radiolaria,171,Hexastylus,sapientum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14991,,225,18,Radiolaria,172,Hexastylus,thaletis,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14992,,320,18,Radiolaria,172,Hexastylus,favosus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14993,,347,18,Radiolaria,172,Hexastylus,longissimus,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14994,,225,18,Radiolaria,172,Hexastylus,minimus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14995,,271,18,Radiolaria,173,Hexastylus,pittaci,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14996,,268,18,Radiolaria,173,Hexastylus,maximum,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14997,,335,18,Radiolaria,173,Hexastylus,periandri,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14998,,266,18,Radiolaria,173,Hexastylus,solonis,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493358,Radiozoa
14999,,271,18,Radiolaria,224,Cladococcus,penicillus,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15000,,157,18,Radiolaria,225,Cladococcus,antarcticus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15001,,240,18,Radiolaria,225,Cladococcus,japonicus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15002,,265,18,Radiolaria,225,Cladococcus,quadricuspis,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15003,,271,18,Radiolaria,225,Cladococcus,scoparius,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493317,Radiozoa
15004,,266,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15005,,267,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15006,,268,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15007,,269,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15008,,270,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15009,,271,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15010,,272,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15011,,273,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15012,,274,18,Radiolaria,226,Cladococcus,pinetum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15013,,256,18,Radiolaria,226,Cladococcus,abietinus,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493314,Radiozoa
15014,,268,18,Radiolaria,227,Cladococcus,tricladus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15015,,220,18,Radiolaria,227,Cladococcus,stalactites,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15016,,157,18,Radiolaria,227,Cladococcus,dendrites,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493313,Radiozoa
15017,,348,18,Radiolaria,228,Elaphococcus,furcatus,n sp,,1,Surface,,,,,,
15018,,272,18,Radiolaria,228,Elaphococcus,elaphoceras,n sp,,1,,,,,,,
15019,,325,18,Radiolaria,228,Elaphococcus,umbellifer,n sp,,1,Surface,,,,,,
15020,,229,18,Radiolaria,229,Elaphococcus,umbellatus,n sp,,1,Surface,,,,,,
15021,,347,18,Radiolaria,230,Haliomma,hexagonium,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15022,,266,18,Radiolaria,230,Haliomma,arachnium,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15023,,271,18,Radiolaria,231,Haliomma,favosum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15024,,272,18,Radiolaria,231,Haliomma,favosum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15025,,273,18,Radiolaria,231,Haliomma,favosum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15026,,274,18,Radiolaria,231,Haliomma,favosum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15027,,332,18,Radiolaria,231,Haliomma,regulare,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15028,,271,18,Radiolaria,232,Haliomma,lirianthus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15029,,353,18,Radiolaria,232,Haliomma,horridum,Stohr,,1,,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15030,,268,18,Radiolaria,232,Haliomma,datura,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15031,,269,18,Radiolaria,232,Haliomma,datura,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15032,,270,18,Radiolaria,232,Haliomma,datura,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15033,,271,18,Radiolaria,232,Haliomma,datura,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15034,,272,18,Radiolaria,232,Haliomma,datura,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15035,,273,18,Radiolaria,232,Haliomma,datura,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15036,,274,18,Radiolaria,232,Haliomma,datura,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15037,,271,18,Radiolaria,233,Haliomma,circumtextum,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15038,,265,18,Radiolaria,233,Haliomma,duodecinum,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15039,,354,18,Radiolaria,233,Haliomma,megaporum,Ehrenberg,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493343,Radiozoa
15040,,270,18,Radiolaria,284,Rhizosphaera,serrata,n sp,,1,Surface,,,,,,
15041,,271,18,Radiolaria,284,Rhizosphaera,serrata,n sp,,1,Surface,,,,,,
15042,,272,18,Radiolaria,284,Rhizosphaera,serrata,n sp,,1,Surface,,,,,,
15043,,273,18,Radiolaria,284,Rhizosphaera,serrata,n sp,,1,Surface,,,,,,
15044,,348,18,Radiolaria,284,Rhizosphaera,lepomita,n sp,,1,Surface,,,,,,
15045,,349,18,Radiolaria,284,Rhizosphaera,lepomita,n sp,,1,Surface,,,,,,
15046,,350,18,Radiolaria,284,Rhizosphaera,lepomita,n sp,,1,Surface,,,,,,
15047,,351,18,Radiolaria,284,Rhizosphaera,lepomita,n sp,,1,Surface,,,,,,
15048,,352,18,Radiolaria,284,Rhizosphaera,lepomita,n sp,,1,Surface,,,,,,
15049,,353,18,Radiolaria,284,Rhizosphaera,lepomita,n sp,,1,Surface,,,,,,
15050,,354,18,Radiolaria,284,Rhizosphaera,lepomita,n sp,,1,Surface,,,,,,
15051,,272,18,Radiolaria,291,Cenellipsis,primitiva,n sp,,1,Surface,,,,,,
15052,,274,18,Radiolaria,291,Cenellipsis,faceta,n sp,,1,Surface,,,,,,
15053,,236,18,Radiolaria,291,Cenellipsis,circopora,n sp,,1,Surface,,,,,,
15054,,289,18,Radiolaria,291,Cenellipsis,micropora,n sp,,1,Surface,,,,,,
15055,,347,18,Radiolaria,292,Cenellipsis,maxima,n sp,,1,Surface,,,,,,
15056,,266,18,Radiolaria,292,Cenellipsis,ovulum,n sp,,1,Surface,,,,,,
15057,,332,18,Radiolaria,292,Cenellipsis,infundibulum,n sp,,1,,,,,,,
15058,,265,18,Radiolaria,293,Cenellipsis,oblonga,n sp,,1,,,,,,,
15059,,266,18,Radiolaria,293,Axellipsis,perforata,n sp,,1,,,,,,,
15060,,225,18,Radiolaria,293,Axellipsis,lobata,n sp,,1,Surface,,,,,,
15061,,272,18,Radiolaria,344,Spongurus,tricolus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:367323,Radiozoa
15062,,353,18,Radiolaria,345,Spongurus,spongechinus,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367323,Radiozoa
15063,,325,18,Radiolaria,346,Spongocore,velata,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367326,Radiozoa
15064,,302,18,Radiolaria,346,Spongocore,diplocylindrica,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:549551,Radiozoa
15065,,318,18,Radiolaria,346,Spongocore,chrysalis,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367326,Radiozoa
15066,,244,18,Radiolaria,347,Spongocore,pupula,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367326,Radiozoa
15067,,295,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15068,,296,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15069,,297,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15070,,298,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15071,,299,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15072,,300,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15073,,301,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15074,,302,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15075,,303,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15076,,304,18,Radiolaria,347,Spongocore,puella,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:367327,Radiozoa
15077,,265,18,Radiolaria,347,Spongoprunum,amphilonche,n sp,,1,,,,,,,
15078,,225,18,Radiolaria,348,Spongoprunum,atractus,n sp,,1,,,,,,,
15079,,333,18,Radiolaria,348,Spongoprunum,amphicylindrus,n sp,,1,Surface,,,,,,
15080,,225,18,Radiolaria,349,Spongodruppa,terebintha,n sp,,1,,,,,,,
15081,,266,18,Radiolaria,349,Spongodruppa,lentisca,n sp,,1,Surface,,,,,,
15082,,244,18,Radiolaria,349,Spongodruppa,frangula,n sp,,1,,,,,,,
15083,,206,18,Radiolaria,350,Spongodruppa,elliptica,Haeckel,,1,,,,,,,
15084,,354,18,Radiolaria,350,Spongodruppa,polyacantha,Haeckel,,1,Surface,,,,,,
15085,,348,18,Radiolaria,350,Spongatractus,pachystylus,Haeckel,,1,,,,,,,
15086,,268,18,Radiolaria,351,Spongatractus,fusiformis,n sp,,1,,,,,,,
15087,,,18,Radiolaria,351,Spongatractus,streptacanthus,n sp,"N. Atlantic, off Canary Islands, Haeckel",1,,,,,,,
15088,,265,18,Radiolaria,352,Spongoliva,cerasinaprunulina,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493469,Radiozoa
15089,,348,18,Radiolaria,352,Spongoliva,persicina,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493469,Radiozoa
15090,,325,18,Radiolaria,352,Spongoliva,opuntina,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493469,Radiozoa
15091,,272,18,Radiolaria,353,Spongoliva,daturina,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493469,Radiozoa
15092,,265,18,Radiolaria,353,Spongoxiphus,spaerococcus,n sp,,1,,,,,,,
15093,,265,18,Radiolaria,414,Theodiscus,divinus,n sp,,1,Surface,,,,,,
15094,,271,18,Radiolaria,414,Theodiscus,christianus,n sp,,1,Surface,,,,,,
15095,,274,18,Radiolaria,414,Theodiscus,trinitatis,n sp,,1,,,,,,,
15096,,335,18,Radiolaria,415,Theodiscus,vanitatis,n sp,,1,,,,,,,
15097,,253,18,Radiolaria,416,Crucidiscus,endostaurus,n sp,,1,,,,,,,
15098,,268,18,Radiolaria,416,Crucidiscus,cuspidatus,n sp,,1,,,,,,,
15099,,271,18,Radiolaria,416,Crucidiscus,echinatus,n sp,,1,,,,,,,
15100,,274,18,Radiolaria,416,Crucidiscus,cruciatus,n sp,,1,,,,,,,
15101,,266,18,Radiolaria,417,Trochodiscus,cenophacus,n sp,,1,,,,,,,
15102,,241,18,Radiolaria,417,Trochodiscus,medusinus,n sp,,1,,,,,,,
15103,,332,18,Radiolaria,418,Trochodiscus,odontotrochus,n sp,,1,,,,,,,
15104,,300,18,Radiolaria,418,Trochodiscus,solaris,n sp,,1,,,,,,,
15105,,,18,Radiolaria,418,Trochodiscus,echiniscus,n sp,"N. Atlantic, Faeroe Channel, John Murray",1,,,,,,,
15106,,268,18,Radiolaria,418,Trochodiscus,stellarus,n sp,,1,,,,,,,
15107,,285,18,Radiolaria,419,Trochodiscus,cingillum,n sp,,1,,,,,,,
15108,,270,18,Radiolaria,422,Sethodiscus,phacoides,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493499,Radiozoa
15109,,271,18,Radiolaria,422,Sethodiscus,phacoides,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493499,Radiozoa
15110,,272,18,Radiolaria,422,Sethodiscus,phacoides,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493499,Radiozoa
15111,,273,18,Radiolaria,422,Sethodiscus,phacoides,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493499,Radiozoa
15112,,274,18,Radiolaria,422,Sethodiscus,phacoides,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493499,Radiozoa
15113,,,18,Radiolaria,422,Sethodiscus,macroporus,n sp,"N. Atlantic, Gulf Stream, John Murray",1,,,,,,urn:lsid:marinespecies.org:taxname:493499,Radiozoa
15114,,288,18,Radiolaria,422,Sethodiscus,microporus,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:493499,Radiozoa
15115,,274,18,Radiolaria,423,Sethodiscus,lenticula,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493499,Radiozoa
15116,,244,18,Radiolaria,423,Sethodiscus,macrococcus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493500,Radiozoa
15117,,335,18,Radiolaria,423,Sethodiscus,micrococcus,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:493500,Radiozoa
15118,,332,18,Radiolaria,474,Hymenactura,trigona,n sp,,1,,,,,,,
15119,,268,18,Radiolaria,475,Hymenactura,ptolemaei,n sp,,1,,,,,,,
15120,,266,18,Radiolaria,475,Hymenactura,copernici,n sp,,1,,,,,,,
15121,,348,18,Radiolaria,476,Astractura,ordinata,n sp,,1,,,,,,,
15122,,270,18,Radiolaria,476,Astractura,clavigera,n sp,,1,,,,,,,
15123,,271,18,Radiolaria,476,Astractura,clavigera,n sp,,1,,,,,,,
15124,,272,18,Radiolaria,476,Astractura,clavigera,n sp,,1,,,,,,,
15125,,273,18,Radiolaria,476,Astractura,clavigera,n sp,,1,,,,,,,
15126,,266,18,Radiolaria,477,Astractura,democriti,n sp,,1,,,,,,,
15127,,265,18,Radiolaria,477,Astractura,hippocratis,n sp,,1,,,,,,,
15128,,266,18,Radiolaria,478,Stauractura,octogona,n sp,,1,,,,,,,
15129,,265,18,Radiolaria,478,Stauractura,tetragona,n sp,,1,,,,,,,
15130,,268,18,Radiolaria,478,Stauractura,medusina,n sp,,1,,,,,,,
15131,,295,18,Radiolaria,478,Stauractura,quadrata,n sp,,1,,,,,,,
15132,,265,18,Radiolaria,479,Pentactura,astropecten,n sp,,1,,,,,,,
15133,,266,18,Radiolaria,480,Echinactura,culcita,n sp,,1,,,,,,,
15134,,268,18,Radiolaria,480,Echinactura,asteriscus,n sp,,1,,,,,,,
15135,,265,18,Radiolaria,480,Echinactura,goniaster,n sp,,1,,,,,,,
15136,,200,18,Radiolaria,524,Dictyastrum,angulatum,Ehrenberg,,1,,,,,,urn:lsid:marinespecies.org:taxname:602940,Chlorophyta
15137,,,18,Radiolaria,525,Dictyastrum,bandaicum,Haeckel,"Tropical Pacific, Banda Sea, Harting",1,,,,,,urn:lsid:marinespecies.org:taxname:602940,Chlorophyta
15138,,347,18,Radiolaria,525,Dictyastrum,hexagonum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:602940,Chlorophyta
15139,,273,18,Radiolaria,525,Dictyastrum,trirrhopalum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:602940,Chlorophyta
15140,,347,18,Radiolaria,525,Dictyastrum,trispinosum,n sp,,1,Surface,,,,,urn:lsid:marinespecies.org:taxname:602940,Chlorophyta
15141,,206,18,Radiolaria,526,Dictyastrum,triactis,Ehrenberg,,1,,,,,,urn:lsid:marinespecies.org:taxname:602940,Chlorophyta
15142,,225,18,Radiolaria,526,Dictyastrum,aculeatum,n sp,,1,,,,,,urn:lsid:marinespecies.org:taxname:602940,Chlorophyta
15143,,325,18,Radiolaria,526,Rhoplalastrum,malleus,n sp,,1,Surface,,,,,,
15144,,332,18,Radiolaria,528,Rhopalastrum,clavatum,n sp,,1,Surface,,,,,,
15145,,157,18,Radiolaria,528,Rhopalastrum,irregulare,n sp,,1,,,,,,,
15146,,354,18,Radiolaria,528,Rhopalastrum,martellum,n sp,,1,Surface,,,,,,
